store_id,ingredient_id,quantity
pho-lee-hoa-phat-fairfield,20475,76
skyview-noodle-and-tea-pittsburg-3,26994,69
noodle-house-fairfield-2,27909,24
sisig-suisun-city-3,13242,76
rrags-caffe-benicia,31023,119
yumygurt-pinole,84094,80
vampire-penguin-brentwood-2,17861,69
going-green-martinez,76473,64
quickly-antioch-2,57480,42
pho-lee-hoa-phat-vacaville,11482,64
ice-monster-walnut-creek,52340,146
t4-walnut-creek,63177,59
chalogy-tea-bar-walnut-creek-4,96672,55
mr-green-bubble-walnut-creek-2,11474,92
cool-tea-bar-danville-4,56674,37
quickly-concord-5,56205,150
quickly-concord,31941,27
t4-and-poke-walnut-creek,67657,10
i-tea-moraga-3,15601,104
panache-caffe-lafayette,22071,58
coco-swirl-pleasant-hill,35446,28
surf-city-squeeze-concord,64171,36
hello-pho-concord,68141,15
harvest-house-concord,80792,134
i-love-teriyaki-and-sushi-concord-2,83944,12
cornology-walnut-creek-3,34200,133
saigon-bistro-concord,62594,137
99-ranch-market-concord-2,94848,8
double-rainbow-cafe-benicia,94267,130
blue-saigon-pittsburg,62476,81
jollibee-concord,68745,38
pho-huynh-hiep-5-kevins-noodle-house-concord,79312,57
pho-lee-hoa-phat-pleasant-hill,74492,10
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,80713,150
smitten-ice-cream-lafayette,70459,58
aung-maylika-benicia-4,94013,135
izzyas-frozen-custard-lafayette-2,94595,138
yogurtland-pleasant-hill,86451,91
golden-bakery-pittsburg,39050,83
tutti-frutti-montclair-oakland,13476,67
tangelo-frozen-yogurt-moraga,66432,120
surf-city-squeeze-antioch,89526,90
lv-vietnamese-pho-and-sandwiches-vallejo,65613,105
korea-house-concord,94270,75
yo-sushi-martinez,99432,67
lulus-kitchen-concord,43264,54
pho-hoa-an-pleasant-hill,25879,118
saigon-bistro-restaurant-pittsburg,88029,33
pho-lee-hoa-phat-pittsburg-5,91818,23
viet-nam-noodle-house-antioch-4,41290,31
little-hearty-noodle-moraga-2,30408,121
bubble-loca-richmond,98851,97
ten-ren-tea-co-richmond,64443,123
tala-coffee-and-tea-el-cerrito-2,50193,146
sharetea-san-rafael-3,11833,78
tpartea-boba-drinks-and-banh-mi-san-rafael-3,23138,70
sunny-day-sweet-house-richmond,66775,76
aloha-pure-water-shaved-ice-san-pablo,14517,106
world-wrapps-corte-madera-7,18045,111
quickly-el-cerrito,23099,39
tay-tah-cafe-albany,87705,29
sweetheart-cafe-berkeley,10974,43
teaone-berkeley-berkeley,68873,14
quickly-kobe-bento-richmond-2,36860,35
quickly-san-rafael,5693,66
sivans-cafe-hayward,59643,91
honey-bear-smoothie-tea-and-dessert-hayward,16046,15
sharetea-san-ramon,30991,126
t4-castro-valley,17204,147
quickly-hayward,10891,7
8-twelve-oriental-market-san-leandro,29378,110
polaris-ice-cream-rolls-hayward,60655,13
milkcow-castro-valley,45641,11
satori-tea-company-saratoga,51475,34
creative-sips-san-jose,98876,112
saratoga-bagels-saratoga,10644,96
snowflake-san-jose,29847,100
steepers-campbell,24503,147
yodo-yogurt-campbell,85040,40
caffé-central-santa-clara,33958,139
bar-code-santa-clara,96450,80
jovie-coffee-and-pho-campbell,64553,10
tous-les-jours-santa-clara,89311,127
menchies-frozen-yogurt-vallejo,45338,12
starbread-bakery-vallejo,6821,94
pho-1-vallejo,48569,87
sunshine-bakery-vallejo-3,67993,106
original-red-onion-vallejo-2,10760,113
yo-sushi-vallejo-2,11968,136
midori-japanese-cuisine-vallejo,78366,134
pho-lee-hoa-phat-vallejo-2,59479,52
pho-saigon-village-noodle-house-vallejo,24133,149
pho-lee-hoa-phat-2-vallejo-3,43419,83
chowking-vallejo,29757,59
tacos-jalisco-vallejo,91990,98
menchies-frozen-yogurt-belmont-2,56454,103
fashion-wok-foster-city,25735,13
pho-new-saigon-foster-city,89806,139
hongry-kong-belmont-2,47005,92
marina-food-san-mateo,30294,27
cooking-papa-restaurant-foster-city,61996,56
sheng-kee-bakery-san-mateo-2,24058,97
eat-on-monday-mountain-view-3,49836,74
pho-little-saigon-san-mateo,48500,116
myung-dong-tofu-cabin-san-mateo,59132,10
bagel-street-cafe-redwood-city,43405,37
east-14th-bakery-and-cafe-san-leandro-3,10108,49
tapioca-express-san-leandro,6936,140
quickly-san-leandro,44294,79
sweethoney-dessert-san-leandro-3,65400,147
hanoi-chicken-noodle-san-leandro,15590,124
loving-tea-san-leandro,20468,90
cafe-sorriso-san-leandro,67265,92
d-t-dim-sum-and-tea-san-leandro,37417,88
milk-and-cookie-bar-castro-valley-3,55629,137
sweet-dee-cupcakes-and-snow-ice-san-leandro,33745,10
quickly-san-lorenzo,19498,138
tapioca-express-alameda,23273,132
leisure-cafe-san-leandro-2,71733,6
quickly-castro-valley,26145,143
china-kitchen-express-san-leandro,21914,141
pho-an-hoa-san-leandro,21890,4
tuttimelon-alameda,64828,129
banh-mi-ba-le-oakland,71287,147
pokeatery-castro-valley,37406,62
hot-spot-alameda,97891,20
worlds-fare-donuts-hayward,77744,22
taqueria-los-pericos-san-leandro,82039,125
pho-anh-ha-san-leandro,98397,122
craw-station-san-leandro,77835,81
r-and-d-cafe-san-lorenzo,20852,51
munch-hayward,94380,92
foodnet-supermarket-san-leandro-2,70542,110
yo-bowl-hayward,96235,105
yogurt-hill-hayward-4,75738,77
alohana-hawaiian-grill-san-leandro,26739,128
99-tea-house-fremont-2,17369,6
one-tea-fremont-2,23194,131
royaltea-usa-fremont,43359,48
teco-tea-and-coffee-bar-fremont,41085,111
t-lab-fremont-3,30678,56
q-tea-monster-newark,28372,1
gong-cha-fremont,95817,74
happy-lemon-fremont-2,79482,64
factory-tea-bar-fremont-2,59738,89
super-cue-cafe-fremont,52852,145
milk-and-honey-cafe-fremont,61252,146
tea-island-fremont-2,68024,127
taro-taro-dessert-and-tea-house-fremont,55185,4
i-tea-fremont-2,28268,110
i-tea-newark,24810,134
sharetea-fremont-2,47909,2
urbain-tea-fremont,33322,1
mandro-teahouse-newark-3,97759,39
gong-cha-newark,9854,79
tea-six-fremont-2,36640,39
tata-teahouse-fremont-2,80332,82
tea-station-newark,14271,147
sno-crave-tea-house-fremont,55745,80
boba-queen-fremont,20870,94
t4-tea-fremont-2,6672,64
boba-fitt-drinks-union-city,61357,19
sweet-home-cafe-fremont-2,37346,124
tea-era-mountain-view-2,88730,16
teaspoon-los-altos,75139,38
t4-fremont-8,59331,35
my-delights-fremont,52223,145
t4-fremont-3,57236,31
sno-crave-teahouse-union-city,38791,43
sharetea-union-city-3,13105,53
tastea-san-jose-2,86723,76
i-tea-castro-valley,9544,40
caface-newark-2,60931,136
tea-villa-milpitas,65136,141
mr-green-bubble-union-city,95479,115
pop-tea-bar-palo-alto-2,48988,14
i-tea-milpitas,51386,11
joy-4-tea-union-city,87297,96
sweet-coco-fremont-3,99848,115
icy-blue-fremont,64098,29
teatop-milpitas,84726,26
ten-ren-tea-co-of-milpitas-milpitas,14354,23
fantasia-coffee-and-tea-milpitas-2,57211,120
tapioca-express-union-city-2,55452,73
gong-cha-palo-alto,14616,56
sharetea-san-leandro-3,82245,76
boba-guys-san-francisco-6,18615,38
boba-guys-san-francisco-4,50043,116
wonderful-dessert-and-cafe-san-francisco-2,40364,16
little-sweet-san-francisco-10,61677,125
teaspoon-san-francisco,51906,16
boba-guys-san-francisco-10,87537,93
i-tea-san-francisco-3,31310,117
boba-guys-san-francisco-7,51543,125
plentea-san-francisco-san-francisco,15164,91
steap-tea-bar-san-francisco-3,50076,27
purple-kow-san-francisco-2,60339,19
omg-tea-san-francisco,60575,15
asha-tea-house-san-francisco,30091,16
super-cue-cafe-san-francisco,27637,113
boba-guys-san-francisco-15,37930,68
infinitea-san-francisco,34145,4
steep-san-francisco-2,51122,57
mr-t-cafe-san-francisco,86208,89
tpumps-san-francisco,29126,63
tj-cups-san-francisco-5,14798,5
wondertea-san-francisco-4,9422,128
the-boba-shop-san-francisco-4,99128,25
steep-creamery-and-tea-san-francisco,12306,117
bubblecup-san-francisco-2,68614,97
sweet-a-little-san-francisco-12,73119,146
tea-hut-san-francisco-2,67567,3
i-tea-san-francisco-2,17142,127
tancca-san-francisco-3,86018,144
sharetea-san-francisco-3,14616,140
mi-tea-san-francisco,11086,71
bb-tea-station-san-francisco-3,69192,51
tea-fm-san-francisco-3,54947,88
keep-it-san-francisco-6,99397,87
mr-and-mrs-tea-house-san-francisco,48203,130
e-tea-san-francisco,25340,109
gosu-san-francisco,61233,51
homeplate-boba-san-francisco,56524,83
cuppa-san-francisco,27590,73
super-cue-cafe-san-francisco-2,85545,69
puppy-bobar-san-francisco,24462,75
cool-tea-bar-san-francisco-4,70604,42
little-heaven-deli-san-francisco,64380,10
5-sweets-san-francisco,18888,113
good-earth-cafe-san-francisco-2,61967,107
sweethut-san-francisco,18634,27
frostea-daly-city-2,72705,7
teaone-san-francisco-5,96640,101
fifty-fifty-coffee-and-tea-san-francisco,85006,60
honey-creme-and-tea-san-francisco,55546,93
bambu-san-francisco-3,97508,111
i-tea-oakland,24832,54
mr-green-bubble-oakland,80207,2
t-and-bowl-oakland,52014,55
u-cha-berkeley,68128,116
the-sweet-booth-oakland,58857,43
asha-tea-house-berkeley,23132,3
i-tea-alameda,25918,104
t4-oakland,90839,107
wing-man-oakland-3,61873,58
sharetea-berkeley,51535,105
happy-lemon-berkeley-berkeley,58552,87
milk-tea-lab-pleasant-hill,72472,47
boba-ninja-berkeley,19686,41
sharetea-alameda-4,13750,6
purple-kow-berkeley-2,59159,114
teaway-alameda,79799,8
i-tea-walnut-creek-3,47898,90
sweetheart-cafe-oakland,24066,68
gelato-firenze-and-qtea-bar-oakland,19494,149
tea-delight-alameda-2,24508,37
quickly-oakland-4,55505,19
i-tea-san-leandro-2,83397,115
50-tea-oakland,41147,33
tea-press-berkeley-2,74875,99
taiwan-bento-oakland-4,84787,1
u-tea-cafe-oakland,33798,122
t4-alameda-2,42478,46
teazzert-alameda,95270,134
qteabar-oakland,37344,59
the-burrow-brisbane-4,73935,101
sweet-belly-oakland,71097,64
sancha-bar-oakland-3,55751,131
alice-street-bakery-café-oakland-2,12562,96
t4-san-leandro,29260,107
quickly-oakland-5,65012,57
bubble-tea-share-time-berkeley,12189,83
shooting-star-cafe-oakland,28149,145
pekoe-san-jose,37116,86
tea-lyfe-drinks-san-jose-3,85656,100
teahee-san-jose,75310,118
boba-pub-san-jose,70697,98
teaspoon-san-jose-2,8768,50
passion-t-snacks-and-desserts-san-jose,12629,87
pop-up-tea-coffee-and-snacks-san-jose,39786,144
happy-lemon-san-jose-5,82796,59
boba-bar-san-jose-3,89123,93
sinceretea-san-jose-2,68034,114
bobateani-san-jose,16902,70
soyful-desserts-san-jose-2,46793,96
one-tea-san-jose-4,84526,49
i-tea-san-jose,77257,110
the-tea-zone-and-fruit-bar-san-jose,40454,28
createave-cafe-san-jose-4,54452,1
tleaf-teapresso-san-jose-3,23702,33
katea-san-jose,34098,31
teatop-san-jose-2,67010,9
bubbly-san-jose-4,92599,130
vampire-penguin-featuring-jastea-san-jose,54816,147
simply-boba-san-jose,40990,147
happy-lemon-cupertino,66968,83
amor-cafe-and-tea-san-jose,86091,126
shincha-tea-san-jose-3,41733,37
sharetea-santa-clara-3,96373,8
chatime-san-jose-san-jose-3,38942,1
pure-tea-bar-san-jose,18978,89
t-spot-boba-drinks-and-snacks-san-jose,62434,38
meow-tea-san-jose,61924,9
fantasia-coffee-and-tea-san-jose-4,69858,53
monster-boba-cupertino-3,47932,28
teasociety-san-jose,54285,79
bfresh-snacks-and-drinks-san-jose,39343,113
beibay-tea-san-jose,64198,14
gong-cha-san-jose-19,42326,99
sweet-gelato-tea-lounge-san-jose,30701,47
sharetea-san-jose-3,69932,106
gong-cha-san-jose-8,88576,75
soyful-desserts-san-jose-8,33289,146
oooh-san-jose-4,69733,149
the-tea-zone-lounge-san-jose,36393,89
the-moo-bar-santa-clara,32205,21
tapioca-express-san-jose-8,24111,122
purple-kow-san-jose-4,13899,50
heritage-eats-napa,25725,12
yobelle-napa-2,57808,131
morimoto-napa-napa,95029,30
napa-noodles-napa,65398,7
crave-cafe-and-catering-american-canyon,44128,91
quickly-american-canyon-3,23764,121
top-that-frozen-yogurt-sonoma,11698,50
over-the-top-shop-frozen-yogurt-american-canyon,93947,21
sushi-grill-vallejo,35418,31
palm-thai-bistro-fairfield,80768,90
green-bamboo-restaurant-fairfield,10009,60
thai-kitchen-american-canyon,6468,101
sactomofo-sacramento-6,41499,24
westea-pleasanton,10557,4
baotea-cafe-pleasanton-2,52631,34
i-tea-dublin-dublin,78691,113
aroma-tapioca-tea-and-coffee-pleasanton,21896,6
i-tea-pleasanton,97625,46
t4-dublin,70527,145
tea-factory-dublin-2,55384,147
icicles-pleasanton,33583,57
sharetea-dublin-3,35898,140
cafe-tapioca-dublin,36446,34
quickly-pleasanton,86384,45
letea-pleasanton-2,12480,76
tea-breeze-pleasanton,41944,134
360-crepes-pleasanton-3,55809,8
t4-san-ramon-2,96823,44
i-tea-san-ramon-3,50483,120
snowflake-dublin,77998,27
quickly-dublin,76063,13
cafe-taiwan-pleasanton-9,93120,108
cafe-junction-pleasanton-3,33275,91
o-honey-dublin,64046,122
the-mix-creamery-dublin-2,98273,43
tasty-pot-dublin,7395,61
ohana-hawaiian-bbq-of-pleasanton-pleasanton,49701,84
99-ranch-market-pleasanton,19847,7
menchies-frozen-yogurt-dublin,63869,41
blossom-bee-dublin,22772,139
berry-delight-pleasanton,35012,14
new-thai-bistro-pleasanton-2,56078,136
tutti-frutti-frozen-yogurt-dublin,33372,125
kee-wah-bakery-dublin,75142,90
blush-organic-frozen-yogurt-dublin,49709,26
koi-palace-dublin,14369,84
berry-and-berry-yogurt-livermore,28358,61
pho-saigon-city-pleasanton,58045,78
yogurtland-dublin,63735,18
lees-sandwiches-dublin-2,43271,75
osaka-ramen-dublin,80085,149
pho-99-dublin-5,84318,88
tandoori-pizza-dublin,95024,36
halu-shabu-shabu-dublin,7210,81
amakara-dublin,25570,91
pho-saigon-garden-dublin,80536,8
pho-saigon-noodle-house-san-ramon,56669,64
85-c-bakery-cafe-newark,61942,102
blackball-desserts-union-city-union-city,20484,20
tasty-pot-newark,58847,55
icicles-newark,17019,145
che-lo-union-city-2,31149,58
fusion-mix-frozen-yogurt-fremont-2,16745,89
crepe-bar-newark,62437,24
q-cup-fremont,12732,65
bambu-newark-2,75156,53
bambu-union-city-2,27424,23
storm-crepes-newark,60431,103
sweet-orchid-fremont,19375,32
jenjons-cafe-union-city,53068,143
k-pop-cafe-fremont,59742,46
milkcow-fremont-2,28796,31
boba-guys-san-carlos-2,58790,142
teaquation-redwood-city,97912,24
t4-hayward-3,86203,10
sweet-spot-castro-valley,32124,144
teaster-hayward-2,51081,146
sharetea-palo-alto-2,82036,119
chatime-redwood-city-2,7404,81
eko-coffee-bar-and-tea-house-hayward,97670,31
tea-era-cupertino,26469,99
fantasia-coffee-and-tea-cupertino,9245,99
tpumps-cupertino,76973,134
super-cue-cafe-cupertino,5699,66
happy-lemon-cupertino-5,66982,140
ten-ren-tea-cupertino,93570,129
meet-fresh-cupertino,40411,101
hechaa-cupertino-4,42026,4
calibear-cyber-cafe-sunnyvale-6,14254,109
happy-lemon-sunnyvale-2,22199,16
what8ver-express-cupertino-2,14072,4
gong-cha-sunnyvale,19990,92
cafe-lattea-cupertino,26366,6
t4-cupertino-cupertino,51478,14
sharetea-sunnyvale-3,28237,115
tea-chansii-cupertino,90077,133
verde-tea-house-cupertino-2,85989,25
bubble-tea-time-saratoga,95843,136
the-tea-zone-and-fruit-bar-mountain-view,88184,79
teaspoon-santa-clara-7,95676,81
beastea-santa-clara,68583,111
teaspoon-mountain-view,81474,124
tea-annie-mountain-view,85824,31
verde-tea-cafe-mountain-view,97574,124
teafans-sunnyvale,92591,56
85-c-bakery-cafe-san-jose-5,37405,74
matcha-love-san-jose-6,5291,46
bambu-sunnyvale-2,97695,38
icicles-cupertino,94021,104
sunnywich-cafe-sunnyvale,8373,149
ocha-tea-café-and-restaurant-mountain-view-2,35567,139
bubble-bay-tea-santa-clara,57125,51
jazen-tea-san-jose-4,78897,62
comebuy-tea-and-coffee-santa-clara,33109,106
music-tunnel-ktv-cafe-san-jose-2,20310,76
jazen-tea-santa-clara-3,99783,144
butterfly-santa-clara,22138,81
quickly-cupertino,63607,56
california-mochi-santa-clara-4,69921,138
t4-livermore-livermore-2,49812,25
orange-tea-livermore,36024,15
big-fat-straw-cafe-livermore-2,96489,61
donut-wheel-livermore,46661,81
t4-san-ramon-3,55019,24
saigon-cafe-livermore,74722,124
rice-paper-bistro-livermore,92752,1
menchies-frozen-yogurt-livermore,30625,70
la-farfalla-bakery-fremont,35015,50
ice3-creamery-fremont,79636,5
yogurt-shop-danville,29154,62
bean-scene-cafe-fremont-2,24070,41
yogurtland-san-ramon,11750,56
chilly-and-munch-mountain-view,42937,34
jazen-tea-mountain-view-3,34099,23
t4-palo-alto-2,42900,120
pearl-cafe-mountain-view,77600,19
tapioca-express-mountain-view,59721,55
teaspoon-palo-alto-7,51210,115
teaspoon-milpitas,99531,59
teasociety-milpitas,72183,72
t4-milpitas,31003,81
bcute-tea-drinks-and-finger-foods-milpitas-2,60781,42
poke-xpress-milpitas,93414,143
happy-lemon-milpitas-6,76754,50
yummi-tea-cafe-san-jose-3,24012,20
sno-crave-tea-house-milpitas,23670,58
sancha-bar-milpitas,48221,62
chick-and-tea-milpitas-4,20869,71
t4-san-jose,17221,15
queens-cafe-milpitas,55133,34
the-pennywort-san-jose-5,49436,73
bambu-san-jose-9,31519,48
black-pearl-san-jose-2,72394,118
happiness-cafe-san-jose,13003,70
85-c-bakery-cafe-milpitas-2,14005,26
simpletea-milpitas,85501,133
bambu-milpitas-7,45454,147
fantasia-coffee-and-tea-santa-clara,96695,70
shihlin-taiwan-street-snacks-milpitas,58649,66
quickly-milpitas-2,77152,49
honeyberry-san-jose-9,68571,135
aroma-coffee-and-snacks-milpitas,20958,40
teatime-redwood-city,20310,104
comebuy-drinks-redwood-city,7017,27
teaspoon-redwood-city,85437,100
davidstea-palo-alto-2,48782,80
pokélove-palo-alto,95957,119
bare-bowls-palo-alto,60997,83
tea-time-palo-alto,28532,13
chantal-guillon-macarons-and-teas-palo-alto-2,12998,76
happy-donuts-palo-alto,53699,75
quickly-sunnyvale-4,50126,56
fraiche-palo-alto-2,83591,102
quickly-redwood-city,76481,105
coupa-café-palo-alto-3,86031,43
cream-palo-alto-3,65586,68
ohana-express-redwood-city-2,89951,125
yogurtland-palo-alto,72971,88
coupa-café-lytton-palo-alto,14519,49
green-bakery-and-café-los-altos-11,90248,75
wild-berry-yogurt-menlo-park,18751,127
the-posh-bagel-los-altos,85568,2
paris-baguette-palo-alto,23567,12
taza-deli-and-cafe-redwood-city,89309,132
rojoz-gourmet-wraps-palo-alto-2,63359,43
froyola-redwood-city,30315,64
mr-green-bubble-sunnyvale,28125,90
coupa-cafe-green-library-stanford,46649,137
dohatsuten-palo-alto,29010,111
panda-express-mountain-view-2,34744,114
nekter-juice-bar-mountain-view,20446,112
green-leaf-asian-bistro-and-cafe-redwood-city-2,51422,10
koma-sushi-restaurant-menlo-park-3,10091,19
the-axe-and-palm-stanford,8975,64
cocohodo-sunnyvale-2,37210,27
hotpot-first-sunnyvale,63359,106
bean-scene-sunnyvale,60595,55
sharetea-santa-clara-7,68237,103
jazen-tea-santa-clara-santa-clara,72679,80
honeyberry-santa-clara,68232,103
world-wrapps-2-0-santa-clara,53343,138
youji-fresh-rolls-wine-and-tea-santa-clara,60979,24
frozos-frozen-yogurt-santa-clara,67628,53
cool-tea-bar-south-san-francisco-4,29072,123
tiger-tea-and-juice-burlingame-3,67036,142
aqua-club-dessert-and-beverage-san-bruno,39458,60
bobabia-san-mateo,60687,143
happy-lemon-burlingame-4,38481,93
eggettes-south-san-francisco,66136,90
tpumps-burlingame,79513,90
teaspoon-san-mateo,51692,136
cha-express-san-mateo,21744,70
search-tea-millbrae-5,53656,59
tea-world-pacifica,56607,25
t4-millbrae-10,45761,82
i-tea-burlingame-2,38914,100
boba-dude-half-moon-bay,65223,102
eggettes-millbrae-2,23433,127
gong-cha-san-mateo-2,24498,140
bambu-south-san-francisco,8942,31
super-cue-cafe-san-mateo-2,32542,20
bambu-san-mateo-2,91848,111
eggettes-san-mateo,21186,22
chatime-san-mateo-2,46284,60
tpumps-foster-city,28775,121
creme-brewlee-san-mateo-2,63935,64
chatime-foster-city,74675,60
quickly-san-mateo,75629,114
fresh-nation-desserts-san-mateo-2,34546,111
ya-ua-yogurt-and-boba-tea-belmont-2,76753,78
snacks-san-mateo-2,43417,35
dessert-republic-san-mateo,93155,125
mints-and-honey-san-carlos,39840,121
bambu-millbrae-2,28096,87
icicles-san-mateo,89640,21
kingkat-bar-and-eatery-san-mateo-2,69399,79
quickly-burlingame-2,94070,4
antoines-cookie-shop-san-mateo-3,38934,57
quickly-foster-city-3,36058,131
moo-moo-yogurt-foster-city,52756,144
clear-optometry-san-mateo,58359,65
boiling-point-san-mateo,21389,93
cream-san-mateo,47483,148
poke-island-creasian-kitchen-san-mateo,5456,106
waterfront-cafe-burlingame,21666,150
never-too-latte-san-bruno-2,41118,57
jougert-bar-burlingame,95986,78
mini-coffee-san-mateo-2,56397,124
sweet-indulgence-millbrae-3,72518,61
ramen-dojo-san-mateo,48683,69
quickly-millbrae-4,91774,28
bobo-drinks-fairfield-2,58356,1
t4-tea-for-u-fairfield,54432,95
peace-love-and-boba-vacaville,89791,85
halo-halo-bar-and-boba-station-suisun-city,35390,56
quickly-fairfield-3,54162,112
tutti-frutti-fairfield-2,74856,102
sharetea-concord-3,49337,30
i-tea-pittsburg,93932,36
quickly-vallejo-12,15192,65
teazentea-brentwood-3,73633,24
quickly-vacaville,27508,25
mandro-teahouse-davis,93715,62
tapioca-express-vallejo,25311,117
okashi-fusion-vacaville,96810,39
cafe-tapioca-hercules,10417,145
pho-saigon-no-1-vietnamese-restaurant-fairfield-2,74448,142
ontap-davis,78242,58
t4-antioch-12,52691,90
bobaloca-concord-4,49435,88
teabo-café-davis,29317,122
lazi-cow-davis,61654,89
t4-san-pablo-3,77498,13
t4-concord-concord,36884,126
dragon-snow-el-sobrante,5642,9
