store_id,ingredient_id,boba_id
hello-pho-concord,9714,jdgrxolmnk
letea-pleasanton-2,74265,yddvspllre
easel-davis-2,79924,jkdtmrhdvg
sisig-suisun-city-3,56702,ooldmnzimu
sharetea-san-rafael-3,42394,qxnucpbklm
chantal-guillon-macarons-and-teas-palo-alto-2,36918,kdkguzadgy
tea-era-cupertino,91575,heqteegdih
quickly-concord-5,61153,vtpbhifwak
morimoto-napa-napa,39427,novsuqsfwp
orange-tea-livermore,93853,kzixlrjpji
original-red-onion-vallejo-2,40476,nqszyfhbih
tj-cups-san-francisco-5,18049,ktrmnljqqh
happy-lemon-milpitas-6,9286,njpjuhfmul
frozos-frozen-yogurt-santa-clara,37552,hxaegrjsze
blue-saigon-pittsburg,78191,lsjsusnaqi
quickly-vallejo-12,15340,cerknxtucr
chatime-foster-city,75509,jrzracoeaa
milk-and-honey-cafe-fremont,17244,tpuwytnmqx
tacos-jalisco-vallejo,6463,kgpuniuraj
korea-house-concord,67164,xszjuzoygv
boba-guys-san-francisco-15,96512,myfvdvacoo
pho-lee-hoa-phat-vallejo-2,35267,axrrhlqnqj
gelato-firenze-and-qtea-bar-oakland,59151,mgiltsfdnl
boba-guys-san-carlos-2,28999,gltqwudokh
golden-bakery-pittsburg,85210,vesdarebdh
boba-guys-san-francisco-7,78088,qnsiqynqsm
teaspoon-palo-alto-7,40959,ffmpnbjxqw
happy-lemon-san-jose-5,85654,gfrhlewapx
leisure-cafe-san-leandro-2,80813,xxzsciaoco
fusion-mix-frozen-yogurt-fremont-2,19532,xphmoiqctp
queens-cafe-milpitas,20214,zgcfumchfk
sweet-dee-cupcakes-and-snow-ice-san-leandro,17960,csesxwoxdh
wing-man-oakland-3,61677,apykvgpzhr
icicles-cupertino,33821,uzunexcuqb
quickly-hayward,14684,mbcipdatol
pho-lee-hoa-phat-vallejo-2,76326,rwydiwlvlk
blossom-bee-dublin,70362,bhltqcpakl
yo-bowl-hayward,11351,drmahxaugr
tiger-tea-and-juice-burlingame-3,36407,kyygsgzjys
puppy-bobar-san-francisco,71314,ejxntpgptx
honey-creme-and-tea-san-francisco,61863,kxwyndoxtb
yogurtland-dublin,21629,kimdehnmyp
yo-bowl-hayward,18985,yaqbbahxmd
royaltea-usa-fremont,24440,wgwnorsmer
sharetea-san-rafael-3,48068,peuhcxurcm
donut-wheel-livermore,19124,xbdipyfhtc
banh-mi-ba-le-oakland,43626,wgfuuhdbdo
yummi-tea-cafe-san-jose-3,25105,qusljhuxso
t4-concord-concord,44021,iujushaeed
taiwan-bento-oakland-4,71128,rrpqfkyojy
fantasia-coffee-and-tea-milpitas-2,76450,feaeusikpu
jovie-coffee-and-pho-campbell,19767,wqfkuoqzod
aloha-pure-water-shaved-ice-san-pablo,86010,quxvdovndx
quickly-concord,87111,oupggtjyke
steep-creamery-and-tea-san-francisco,94478,kglmmnjteo
pho-lee-hoa-phat-2-vallejo-3,33303,piyxteywfj
korea-house-concord,16663,rxprouxtio
ocha-tea-café-and-restaurant-mountain-view-2,92371,nfpkbgqvwu
sharetea-fremont-2,87489,mmegloetyc
teaster-hayward-2,19487,lqelspxwsm
teahee-san-jose,59953,uhkgidctiw
fashion-wok-foster-city,24550,gsrydvoszw
comebuy-drinks-redwood-city,87013,dqayaamlrt
i-tea-castro-valley,80093,phiuwknpjz
i-tea-san-jose,46048,hpqjnkquwi
teazzert-alameda,53696,rtmtancvhc
the-mix-creamery-dublin-2,85438,wzzgpuodkt
tpumps-burlingame,98753,ucrugzerpa
sancha-bar-milpitas,88478,gsvsfgjsvh
icy-blue-fremont,88286,acnzpjfwzp
sharetea-santa-clara-3,95172,mdeeogseua
simply-boba-san-jose,39088,kjbrcuscuk
tea-annie-mountain-view,6782,keyfdmbatd
t4-castro-valley,80583,hqemwngcqm
cool-tea-bar-danville-4,36226,wltaiaqnig
ohana-hawaiian-bbq-of-pleasanton-pleasanton,37268,bkvogrnqug
clear-optometry-san-mateo,25881,hurnznscwo
sharetea-fremont-2,34240,ktcjblitpk
wing-man-oakland-3,27017,wgegwedghf
yogurtland-san-ramon,7207,pkgcbiowze
ontap-davis,25378,hzuuntkmfs
the-old-teahouse-davis-3,76099,vwzyfwudiy
jazen-tea-san-jose-4,86251,pucclozcux
chowking-vallejo,46643,vraifabzci
peace-love-and-boba-vacaville,66957,tlglkzpgng
sharetea-santa-clara-7,76825,ytrqxnleyq
surf-city-squeeze-antioch,65810,qlafxvtlws
sweet-dee-cupcakes-and-snow-ice-san-leandro,48781,gdgmrzotiq
sweethut-san-francisco,76824,wqiiikltde
sweetheart-cafe-oakland,84002,nnwdggcyut
pho-saigon-garden-dublin,55709,vvhldodbpi
t4-oakland,11490,ejgfhtupgx
the-tea-zone-and-fruit-bar-mountain-view,14528,wrrtwwcgmg
t4-fremont-8,75554,lybkoaojju
happy-lemon-berkeley-berkeley,87678,qcnhesrqkx
the-mix-creamery-dublin-2,76216,kyijevkzal
la-farfalla-bakery-fremont,8428,yozfqzbeap
osaka-ramen-dublin,26433,nbybftkzqm
sharetea-davis-davis-2,80157,cnnafhtbwj
halu-shabu-shabu-dublin,40503,wktctghnnj
t4-milpitas,31368,cisxanstjw
i-tea-oakland,78519,hylxahfjip
boba-guys-san-carlos-2,21932,srisqlffoh
world-wrapps-corte-madera-7,55024,zbzxcccuhl
bambu-milpitas-7,58503,tswmyvtlky
tiger-tea-and-juice-burlingame-3,67584,zsckjjdsop
tea-villa-milpitas,96104,vgkbdidryp
t4-fremont-3,34372,fsanbvovnb
happy-lemon-sunnyvale-2,22398,hsgzhakusa
surf-city-squeeze-antioch,7274,uhqveowqiu
marina-food-san-mateo,44172,gfvdzxijqv
happy-lemon-berkeley-berkeley,6919,dnaxyudoxw
big-fat-straw-cafe-livermore-2,69157,gysuqjxcto
bean-scene-sunnyvale,10865,vjzkhhzqni
ten-ren-tea-cupertino,89110,pmfbqopyng
bubbly-san-jose-4,39728,rfnpznnhsb
k-pop-cafe-fremont,49223,vlvuoodxph
tea-villa-milpitas,30503,lzzsnexihv
kee-wah-bakery-dublin,35107,grczjpvwhl
tala-coffee-and-tea-el-cerrito-2,91449,xdurxxyfbq
fusion-mix-frozen-yogurt-fremont-2,66997,mykrudwxva
peace-love-and-boba-vacaville,83501,ttdkcvjfyh
mr-t-cafe-san-francisco,11818,vagiqaolrn
blush-organic-frozen-yogurt-dublin,40396,xfvartwnxu
tpumps-cupertino,22648,jocujerxbe
honey-bear-smoothie-tea-and-dessert-hayward,87044,ntvkhbwags
k-pop-cafe-fremont,88174,wfbmkmfqyx
bambu-san-mateo-2,10757,qslpwsrwcd
taiwan-bento-oakland-4,30802,xdpnlpvkbv
banh-mi-ba-le-oakland,45621,njdbvbpoxz
boba-pub-san-jose,19433,rbkflpnnse
caface-newark-2,97888,gqowzqubiv
i-tea-dublin-dublin,20982,gaacqmetga
chatime-san-mateo-2,36353,fittffugmi
sancha-bar-milpitas,14152,vhxwxqcfke
menchies-frozen-yogurt-livermore,64653,cifnulzpvu
pho-lee-hoa-phat-pittsburg-5,22482,wbwosojvar
teaspoon-palo-alto-7,17656,bvgkpittum
quickly-foster-city-3,66625,leedhctsos
icy-blue-fremont,28450,fsdxxeisea
starbread-bakery-vallejo,18460,dniilrrera
pho-anh-ha-san-leandro,77858,bemsosonkd
sharetea-san-rafael-3,52133,rpbnnwwqni
yo-bowl-hayward,26473,gpdqrkpeyt
beibay-tea-san-jose,77660,yqwiigqgoi
golden-bakery-pittsburg,97812,iddimcrhqr
poke-island-creasian-kitchen-san-mateo,73131,wutuhpiisc
cream-san-mateo,36151,oijimwaifl
bubble-bay-tea-santa-clara,74664,phvheveszq
pho-lee-hoa-phat-2-vallejo-3,61390,ewhqupiyqp
boiling-point-san-mateo,26094,ovcdwgnkmt
midori-japanese-cuisine-vallejo,7357,tfhaefsyun
davidstea-palo-alto-2,71939,wrhbrselts
kee-wah-bakery-dublin,81742,mtnwbwqpkp
yogurt-hill-hayward-4,82750,upvdphbvtq
teaspoon-san-francisco,5027,ledmtyxzqi
loving-tea-san-leandro,65969,qrymrnhylh
i-tea-castro-valley,84279,afaofbbpcm
sweet-gelato-tea-lounge-san-jose,56693,pytirxmdbl
quickly-milpitas-2,48961,jzwirscyfd
t4-castro-valley,82608,fncruuxvcv
snacks-san-mateo-2,21531,vcxpgcfxed
happy-lemon-burlingame-4,46275,mbhdmimwyn
happy-lemon-fremont-2,31963,ckjzdubrva
tacos-jalisco-vallejo,16358,xmgbttkilb
teaspoon-mountain-view,80373,vzaptrvycp
music-tunnel-ktv-cafe-san-jose-2,14197,ndrunykien
bb-tea-station-san-francisco-3,42761,dfjplntzph
tj-cups-san-francisco-5,99958,rmvufwwckr
simply-boba-san-jose,30319,nvrjyxqejw
alice-street-bakery-café-oakland-2,86812,utzyxodieo
palm-thai-bistro-fairfield,22623,evhuykfume
ramen-dojo-san-mateo,64334,budonpstee
tapioca-express-san-jose-8,64594,uqhhhrjqzg
sweet-belly-oakland,51761,itvfdejeau
sharetea-sunnyvale-3,34403,rwtrvwxojz
sharetea-santa-clara-7,76873,afpafrvshh
i-tea-pleasanton,66735,lzerzyachz
i-tea-pleasanton,17560,gwhcceqjth
california-mochi-santa-clara-4,29579,qhaavwtiky
korea-house-concord,25263,vilowdhxux
cafe-taiwan-pleasanton-9,72708,csbmictyxn
cj-fusion-fairfield,26828,qoeritmxxq
original-red-onion-vallejo-2,41925,vysyarjdqe
plentea-san-francisco-san-francisco,39555,xfmtygovca
teaquation-redwood-city,26357,wquelrtcpx
eggettes-san-mateo,99828,ywahleydiu
yobelle-napa-2,28180,kulmrzvvwi
wondertea-san-francisco-4,46590,vkemkyvyor
simpletea-milpitas,83679,fzsusysfev
cafe-tapioca-hercules,27714,xceofzaqfu
sweet-dee-cupcakes-and-snow-ice-san-leandro,25092,rmuowwajfb
alohana-hawaiian-grill-san-leandro,59160,uziqpspswx
tapioca-express-mountain-view,72493,fdggcqouli
little-hearty-noodle-moraga-2,26102,lxhgsvwjdu
tala-coffee-and-tea-el-cerrito-2,72174,tfboearmsv
99-ranch-market-pleasanton,33263,zqrvdkgtfg
aroma-coffee-and-snacks-milpitas,21896,bpfdchtvkg
sweet-dee-cupcakes-and-snow-ice-san-leandro,40838,zbkqxbqygm
cooking-papa-restaurant-foster-city,68416,vjojvmmiuo
gong-cha-san-jose-8,52297,sktvxlatia
bambu-south-san-francisco,32410,ukckhbobmq
oooh-san-jose-4,98911,qpjrrphftd
quickly-brentwood-brentwood,37141,remfhshshy
saigon-cafe-livermore,28107,iqaxhwvsrh
taza-deli-and-cafe-redwood-city,42623,kdtzhqjvvs
i-tea-san-leandro-2,35063,xlkryprtwr
5-sweets-san-francisco,98589,zqdvdjvbxi
viet-nam-noodle-house-antioch-4,39780,lcqatvrgzv
createave-cafe-san-jose-4,21647,hqydwvupbr
tea-world-pacifica,19003,qderqicjnh
happy-lemon-fremont-2,52444,gojyfkeqph
honey-bear-smoothie-tea-and-dessert-hayward,65798,sclffoaeqr
sno-crave-teahouse-union-city,9482,mrhevxuhpq
snowflake-san-jose,38620,trtwbqsqqv
taqueria-los-pericos-san-leandro,99197,lassagdoom
quickly-kobe-bento-richmond-2,63952,aieuabdkgg
satori-tea-company-saratoga,77235,lgbmejcyqo
saigon-bistro-concord,27177,mkdfixdpxj
tea-breeze-pleasanton,47248,aumekdpcnu
i-tea-newark,24652,jakbahchgk
tasty-pot-newark,13741,bfqeourxwc
milkcow-fremont-2,17172,qwhkodbhzn
bambu-newark-2,14542,mmkdvtzrjm
original-red-onion-vallejo-2,55720,qklbvswaah
bare-bowls-palo-alto,50734,cuaqjfvwzf
frozos-frozen-yogurt-santa-clara,55731,dxdukhwrji
cream-palo-alto-3,59249,nzbzakqsus
creme-brewlee-san-mateo-2,72643,mhovvgziuy
qteabar-oakland,68679,ricitfiwit
boba-guys-san-francisco-10,11729,vyuxxxrtcr
sancha-bar-milpitas,30024,zshsubhigs
yumygurt-pinole,63378,isvmkwzvga
original-red-onion-vallejo-2,36639,qivomwayrl
t4-san-pablo-3,20245,mnxxxkzsdq
sweet-orchid-fremont,96856,mrnhxofncf
coupa-café-palo-alto-3,88783,qvfsdeouma
t4-san-ramon-3,65841,kviyogulmm
saratoga-bagels-saratoga,48549,nbkjpmizzo
halo-halo-bar-and-boba-station-suisun-city,17547,osepixjogd
izzyas-frozen-custard-lafayette-2,12096,vltasyhxgp
wing-man-oakland-3,43778,kdcwukgqty
t4-castro-valley,99763,iqhekhxkrz
i-tea-fremont-2,6351,xsyymruflz
kingkat-bar-and-eatery-san-mateo-2,85473,plqeheviel
napa-noodles-napa,71944,mwpwlkhovx
teaway-alameda,11458,pbgksrynjc
cornology-walnut-creek-3,49157,kefeyvwubd
sno-crave-teahouse-union-city,43691,ysyvknlldk
sharetea-santa-clara-3,70141,xqdzyuxchm
lees-sandwiches-dublin-2,18350,pqfqqwclpg
eggettes-south-san-francisco,55008,tpjhnzmyjv
tutti-frutti-montclair-oakland,12723,xjwjolrdup
bfresh-snacks-and-drinks-san-jose,97002,euvphwsjqc
bubbly-san-jose-4,70909,pxwusqksrd
gong-cha-sunnyvale,63352,ndsoejggbe
soyful-desserts-san-jose-8,54952,xogkgestlw
oooh-san-jose-4,80849,xhqugawpsp
over-the-top-shop-frozen-yogurt-american-canyon,84849,qnpvqhdhzz
aung-maylika-benicia-4,68951,ohnfnzuius
quickly-concord,11194,xspbrnlxuw
easel-davis-2,86139,ilgzpigxrn
i-tea-milpitas,38226,ugfgbhlajn
verde-tea-cafe-mountain-view,75635,gmbophzlcb
t4-fremont-3,43467,srwegfxrdp
t4-tea-for-u-fairfield,84434,pfyzyigjdv
shooting-star-cafe-oakland,39221,nakydlcqhq
saigon-bistro-restaurant-pittsburg,32495,wqlibbcawb
tapioca-express-san-jose-8,94856,hjplpaitog
paris-baguette-palo-alto,12829,iqkxrzesrc
izzyas-frozen-custard-lafayette-2,68176,vcwztbakgi
cafe-taiwan-pleasanton-9,21991,higmctfuqt
sharetea-san-ramon,79699,pjiffbqzdc
t4-livermore-livermore-2,23056,eoahaqahox
little-hearty-noodle-moraga-2,88187,hsoglpzrok
sno-crave-tea-house-milpitas,37723,pifnbiswpr
teaspoon-redwood-city,98444,xmlvageyva
gong-cha-san-jose-8,44861,uhugvnqswh
eggettes-san-mateo,47126,xkhtopfrtq
bubble-bay-tea-santa-clara,8222,vwimptehmz
aroma-coffee-and-snacks-milpitas,21147,vnpxpzaldq
asha-tea-house-san-francisco,75690,rtnnpjaopk
quickly-oakland-4,49684,evgcvbjcob
california-mochi-santa-clara-4,18333,giylfacsfv
black-pearl-san-jose-2,46226,xcawgeabpy
pho-saigon-garden-dublin,71130,vrpbtzbnhk
mints-and-honey-san-carlos,77730,mnirslhfgl
boba-guys-san-francisco-7,13830,hlixvrwcua
sushi-grill-vallejo,63967,ukcljfdlwp
quickly-sunnyvale-4,42501,ddohotauac
verde-tea-house-cupertino-2,83715,dqvhbxmnvp
dohatsuten-palo-alto,15732,crllynosvz
tea-delight-alameda-2,88531,abgdmoelcj
gong-cha-fremont,37298,jhggpkcohq
tea-six-fremont-2,12201,tktiasmidw
i-tea-san-ramon-3,99328,isfhncyadj
boba-fitt-drinks-union-city,61765,gxnzysdhbu
quickly-foster-city-3,94070,loaxataxsg
sushi-grill-vallejo,11358,vyiobdhidj
orange-tea-livermore,90759,cioyghlvnw
cooking-papa-restaurant-foster-city,45332,gxwlqpapbw
the-posh-bagel-los-altos,94162,hqgyggopfc
purple-kow-berkeley-2,34908,phwgdmxzti
coupa-café-lytton-palo-alto,40398,ayrdynlxjb
creative-sips-san-jose,33997,pefkibksts
tea-time-palo-alto,63834,zwkkbtjfhj
chalogy-tea-bar-walnut-creek-4,86957,mmpsjvxoje
the-tea-zone-and-fruit-bar-san-jose,88956,bzzzknpmum
teazentea-brentwood-3,38760,khpmzhoesj
bubblecup-san-francisco-2,91983,zcdizlhrdn
dohatsuten-palo-alto,66911,dufqubhfyd
california-mochi-santa-clara-4,76794,wwdvvrxsyx
happy-lemon-sunnyvale-2,36297,xlghezdkrd
sharetea-davis-davis-2,29092,bfpvqrogih
sharetea-concord-3,46155,guqzewlwfm
keep-it-san-francisco-6,26330,hsokewfzji
pho-little-saigon-san-mateo,79846,zlmdeuhcgo
quickly-vallejo-12,18193,rirgqsszzs
heritage-eats-napa,30864,dwekrwrade
nekter-juice-bar-mountain-view,46793,vbngqqyutd
good-earth-cafe-san-francisco-2,30491,mopctizfdv
omg-tea-san-francisco,65097,zezzfrajvi
happy-lemon-cupertino,14976,mvfbrrywek
little-hearty-noodle-moraga-2,84540,psmpkqnpqp
teaspoon-los-altos,11499,cxscnaredh
cafe-lattea-cupertino,35191,yjmbxszujj
tapioca-express-union-city-2,95448,jrjqcwwnzs
yogurt-hill-hayward-4,61017,nlhztsadpu
teatop-san-jose-2,20662,bmsqrnplwk
foodnet-supermarket-san-leandro-2,11860,jcgxnublod
noodle-house-fairfield-2,94869,tvowruofxu
youji-fresh-rolls-wine-and-tea-santa-clara,41806,laqtadwieb
banh-mi-ba-le-oakland,44370,uwjhpqpwcb
sno-crave-tea-house-milpitas,33683,xbgxztjjuw
the-tea-zone-and-fruit-bar-mountain-view,29127,rgkphacqnf
bambu-millbrae-2,43573,iclmtpgnhx
shincha-tea-san-jose-3,78719,kguryytqdc
little-heaven-deli-san-francisco,33611,lbhwbmrexl
fashion-wok-foster-city,51205,rwvaefaxdl
cha-express-san-mateo,29806,tcleztfjua
teaspoon-mountain-view,88949,hsdwqpamkp
super-cue-cafe-san-francisco,39605,vnsnzjurid
gong-cha-san-jose-19,97106,zpsgidezrs
easel-davis-2,89813,lidruuvkft
i-tea-dublin-dublin,86862,nlbfdpbkhl
caface-newark-2,23482,thrrmiognz
gelato-firenze-and-qtea-bar-oakland,48392,swlzvwahml
viet-nam-noodle-house-antioch-4,36152,vbpsyldxau
nekter-juice-bar-mountain-view,56759,oozhsrqoof
westea-pleasanton,45901,kywpgvozug
tasty-pot-dublin,14619,zciywutbow
gong-cha-san-jose-19,14045,apzbrdxjrj
halu-shabu-shabu-dublin,38308,cecnqtrjit
steap-tea-bar-san-francisco-3,99186,gscofnzlss
sharetea-alameda-4,57055,jgzmhavwrb
sharetea-palo-alto-2,67457,eslcgnmxwe
bambu-milpitas-7,92755,watdwrfypi
quickly-fairfield-3,51055,ctzuhvvkej
sharetea-dublin-3,73042,alrybhqsyt
tacos-jalisco-vallejo,70374,mrtlhzwqxy
quickly-san-leandro,19202,irpcvowglf
ramen-dojo-san-mateo,27252,darktgzlyx
teaone-san-francisco-5,29695,lqshbrueci
rojoz-gourmet-wraps-palo-alto-2,18399,gxkmleqldr
mr-green-bubble-sunnyvale,51540,drsnkkhvix
osaka-ramen-dublin,51251,quevcatkdx
wondertea-san-francisco-4,43249,hgmrhqkfwh
tapioca-express-vallejo,65350,dfhvyxpbcz
t4-castro-valley,95123,qucbqvsmuc
dessert-republic-san-mateo,52667,cheadcfszd
bagel-street-cafe-redwood-city,19787,jozvhxvjax
the-boba-shop-san-francisco-4,65412,qobybrcqgu
sno-crave-tea-house-milpitas,90327,wamussxieu
la-farfalla-bakery-fremont,12815,ehujhuvkqj
sharetea-davis-davis-2,78198,vlkedosdnw
teaone-berkeley-berkeley,31278,fmcxutwxnj
sharetea-palo-alto-2,26743,tafefhmpvi
quickly-sunnyvale-4,70447,rdzraixcje
i-tea-newark,23039,sncykfdqlv
teaspoon-milpitas,96094,uqgicwhczn
surf-city-squeeze-antioch,19471,lnlroalsqv
aroma-coffee-and-snacks-milpitas,25108,rtszoznrya
saigon-bistro-concord,64216,itwbzdcbte
the-pennywort-san-jose-5,27625,etgmwqogzq
tapioca-express-mountain-view,12287,ldydsibaxj
letea-pleasanton-2,31741,ntrkteflgv
teasociety-milpitas,42093,hizogakeuk
mints-and-honey-san-carlos,8097,wfkxhuavgt
super-cue-cafe-san-francisco-2,75504,amqmnuaqdv
bb-tea-station-san-francisco-3,6005,goezmtwvfg
sancha-bar-oakland-3,37081,mlbuyfnaij
tea-breeze-pleasanton,32089,axbwdbhbdk
little-heaven-deli-san-francisco,90587,dqwfwgkeka
cream-san-mateo,81494,getfiahtlz
froyola-redwood-city,52987,wkeimkmegl
bean-scene-cafe-fremont-2,25907,rlbhshwegc
poke-island-creasian-kitchen-san-mateo,54192,pcdxgeafif
pho-anh-ha-san-leandro,74930,jnvvwsoifj
t4-oakland,97146,psfalhmfea
sharetea-fremont-2,27883,uqcckttodo
sharetea-santa-clara-7,57258,nyjcddroso
tea-world-pacifica,5275,hnyhtfcius
sancha-bar-oakland-3,64488,vpkwbgokre
blackball-desserts-union-city-union-city,81048,hrvpjmeypq
tea-fm-san-francisco-3,19525,usoyfwrdxh
wonderful-dessert-and-cafe-san-francisco-2,98435,ywcuxwlsmn
boba-guys-san-francisco-7,48658,jcsgcdrcxv
tapioca-express-alameda,87233,wiisolsola
teaone-davis,16103,dfjscrizhj
i-tea-castro-valley,25635,mqhkgrimcu
pho-hoa-an-pleasant-hill,27091,vjsvfqfjuh
t4-dublin,47274,hevlmwzgxk
quickly-dublin,63176,iwntarunya
85-c-bakery-cafe-milpitas-2,70105,xlksgvvtsb
never-too-latte-san-bruno-2,90359,dsztyiwxyr
asha-tea-house-berkeley,63359,wtqhaygwto
t4-antioch-12,73256,ycauukjlpx
t4-palo-alto-2,60511,tuumtxynwo
tancca-san-francisco-3,34029,lzcealielf
lulus-kitchen-concord,53846,zhrpmmdhjl
bobateani-san-jose,96446,lthabhvoqs
vampire-penguin-featuring-jastea-san-jose,63102,iqekoslwqz
milk-tea-lab-pleasant-hill,69623,qqwwtuvqkr
little-heaven-deli-san-francisco,38112,bpvanezhzi
fraiche-palo-alto-2,55463,oyzogauwku
midori-japanese-cuisine-vallejo,70440,gbcqjgolnr
menchies-frozen-yogurt-vallejo,5814,ztkrgbodwq
quickly-antioch-2,20723,abjltdulxu
katea-san-jose,54568,mndtyilsbb
happy-lemon-cupertino,16970,osrpfugywm
sharetea-dublin-3,27597,qkhhbbopdu
infinitea-san-francisco,43496,tnuxsqfqxl
quickly-american-canyon-3,42175,kvakslcjmz
going-green-martinez,64917,mpnypbctgd
teasociety-milpitas,89375,tgbfvmdvpp
pho-99-dublin-5,63603,fpzlzhagdd
honeyberry-san-jose-9,74466,xvtunwnshg
99-ranch-market-pleasanton,82217,gfovidfbav
tasty-pot-newark,27676,fhhpajjltd
tea-chansii-cupertino,74520,thsaookrgw
fantasia-coffee-and-tea-santa-clara,12175,fjevszxigt
pop-up-tea-coffee-and-snacks-san-jose,51964,wvwzffsfmd
clear-optometry-san-mateo,99642,nhbeebvalx
chowking-vallejo,87390,ipadvpxibi
mr-green-bubble-union-city,10624,izeirmhvbp
amakara-dublin,14195,lhvtwfvcll
meow-tea-san-jose,19137,nfricegpdf
yo-sushi-vallejo-2,31533,euieexkxop
quickly-foster-city-3,83184,imstaignns
super-cue-cafe-fremont,57737,qduhprypyr
coupa-café-lytton-palo-alto,62569,pytmgdmrwy
tangelo-frozen-yogurt-moraga,44497,bifonwgdzg
snacks-san-mateo-2,89354,urbvhksoqk
cha-express-san-mateo,22963,cizoaixhau
ice-monster-walnut-creek,58362,osaqstlkpk
milkcow-fremont-2,22920,nctkilayyc
creme-brewlee-san-mateo-2,66394,beplxrujxp
yogurtland-palo-alto,63320,zgcrypudvu
tea-station-newark,14401,vougouwvkd
yogurtland-dublin,82102,zcfakplqil
i-tea-san-francisco-3,50299,pukxsothug
noodle-house-fairfield-2,19038,ivloyjxydc
i-tea-moraga-3,80482,zyqrheraap
milkcow-castro-valley,28284,curpmsargz
50-tea-oakland,82988,sjtartgqjg
over-the-top-shop-frozen-yogurt-american-canyon,53524,gwvxdqzdtw
urbain-tea-fremont,51751,uhtauagekk
passion-t-snacks-and-desserts-san-jose,68249,unwhegxxhy
quickly-oakland-4,54327,byemltptvx
cool-tea-bar-south-san-francisco-4,49983,zqvszixxga
bubble-tea-share-time-berkeley,74584,hbwniwkyks
bangkok-paradise-fairfield,7684,mevkqeyxhy
butterfly-santa-clara,57747,bhbcamufyw
tea-delight-alameda-2,53786,enbjpyzaxk
bar-code-santa-clara,43086,ikqqvffopz
tapioca-express-union-city-2,95583,tbhfzlvwut
cream-san-mateo,61341,nowbiddgmt
teaspoon-san-jose-2,29507,ixwylwryro
passion-t-snacks-and-desserts-san-jose,36599,fgrfdyxbji
teaquation-redwood-city,41533,ekarrnnxoy
hotpot-first-sunnyvale,32442,frzdfahxwk
teafans-sunnyvale,95613,kebsifshuw
rojoz-gourmet-wraps-palo-alto-2,60740,nlutwtydnm
hello-pho-concord,72479,sjymxiwvmf
mr-green-bubble-sunnyvale,41924,ovhcluhbpk
boba-guys-san-carlos-2,65790,ackhrwwpdz
saigon-cafe-livermore,86841,efiafognkx
wondertea-san-francisco-4,84216,nqmixdyewm
jollibee-concord,90694,nhbqetgdcf
teaspoon-mountain-view,36096,rrsqchsmsd
teaspoon-santa-clara-7,17025,ifdvbwbukx
bubble-bay-tea-santa-clara,79309,qjdorpevrw
tea-fm-san-francisco-3,56234,rwergzykeh
comebuy-tea-and-coffee-santa-clara,60544,vdaftewroz
cafe-tapioca-hercules,16860,eojqojivra
sharetea-santa-clara-3,11131,ymrhnghodg
snowflake-san-jose,53952,zkbgrfexpd
boba-guys-san-francisco-6,98491,jjvnhopwmh
i-tea-walnut-creek-3,11793,ktocuadeaj
koma-sushi-restaurant-menlo-park-3,71134,jjqdrujnsm
tpumps-foster-city,24554,gnsiyiddal
k-pop-cafe-fremont,69926,itklkxoagg
thai-kitchen-american-canyon,85346,fpxcsscnfa
bambu-newark-2,11520,pwcogvrpys
honeyberry-santa-clara,97172,nnsveuhhzs
boba-dude-half-moon-bay,34911,njdiszpuss
surf-city-squeeze-antioch,61534,onidxffewu
boba-dude-half-moon-bay,29273,gfgmiplzab
teatime-redwood-city,69743,rgllrtmicl
froyola-redwood-city,86463,gzodwquqqk
teaspoon-san-mateo,9770,umvdvkaqsc
snacks-san-mateo-2,96089,ovyfzjvxwe
pho-lee-hoa-phat-vacaville,92924,vpfbchonov
happy-lemon-sunnyvale-2,84822,fpozmjkxho
meet-fresh-cupertino,94023,twsltlqnlz
menchies-frozen-yogurt-livermore,67763,ixniokuzea
milkcow-fremont-2,85474,lypfppdtyx
saigon-cafe-livermore,7326,wawmwklqey
original-red-onion-vallejo-2,91257,juakbukwhn
boba-guys-san-francisco-6,41708,eigztjqxfj
milk-and-cookie-bar-castro-valley-3,73842,fxkfnrxaml
pekoe-san-jose,5809,mrovfnqfgt
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,53136,modswegpbs
k-pop-cafe-fremont,25255,ignhivkpwe
little-hearty-noodle-moraga-2,70755,mjhcdctnqo
bar-code-santa-clara,61081,leqhaexflo
snacks-san-mateo-2,19465,jwswlsyvof
saigon-bistro-concord,77997,hoajfwuwqv
85-c-bakery-cafe-milpitas-2,81982,llenhjnmqb
mandro-teahouse-davis,94058,vbsdfsthhv
calibear-cyber-cafe-sunnyvale-6,86566,rfmpsgmvcl
yogurtland-san-ramon,14798,yvbqjibyop
i-tea-burlingame-2,52031,khuydmhuqh
cream-san-mateo,56484,wkecedvebc
bambu-milpitas-7,61725,ctkrqwplnr
i-tea-oakland,96773,gcenpjgnma
taqueria-los-pericos-san-leandro,82777,uftvrchbsp
honeyberry-san-jose-9,92293,nxvkmnoutg
teaspoon-san-mateo,32256,qymecvwgjx
milkcow-castro-valley,71942,rvkfclbvbj
i-tea-walnut-creek-3,18995,hcgfllcnjw
bubblecup-san-francisco-2,29854,iadvmmfiyy
myung-dong-tofu-cabin-san-mateo,75731,mskearbkay
